Código;Município;Área (km²);Densidade demográfica, 2000;Distância à capital (km);Esperança de vida ao nascer, 2000;Taxa de fecundidade total, 2000;Renda per Capita, 2000;Índice de Gini, 2000;Intensidade da indigência, 2000;Intensidade da pobreza, 2000;Índice de Desenvolvimento Humano Municipal, 2000;Taxa bruta de freqüência à escola, 2000;Taxa de alfabetização, 2000;Média de anos de estudo das pessoas de 25 anos ou mais de idade, 2000;População total, 2000;QTD_TOTAL_CNPJ_SUPERMERCADO;Variacao_Populacao_1991_a_2000;Percentual_Populacao_65_anos;Percentual_Populacao_Urbana;Supermercados per Capita
311900;Cordislândia (MG);179.7;18.7;284.7153768;73.2;2.8;172.66;0.49;37.37;31.64;0.75;75.94;84.07;4.44;3359;14.0;0.10858085808580853;0.06579339089014588;0.8050014885382555;0.004167907115212861
230400;Coreaú (CE);815.0;24.5;235.3274265;65.8;4.3;64.44;0.52;49.21;55.85;0.591;82.18;52.45;2.02;19981;49.0;0.1375462567606034;0.06741404334117411;0.5636855012261649;0.002452329713227566
250480;Coremas (PB);463.1;32.6;340.1667092;62.69;2.29;84.53;0.56;51.36;55.88;0.595;76.02;58.55;2.84;15130;48.0;-0.0025710330278858606;0.07660277594183741;0.6986781229345671;0.0031725049570389954
500310;Corguinho (MS);2648.5;1.3;70.52753474;67.59;3.23;170.12;0.54;42.94;39.72;0.723;78.21;85.29;4.01;3592;17.0;-0.023647730361511243;0.060133630289532294;0.414532293986637;0.004732739420935412
290910;Coribe (BA);2688.5;5.6;649.4217945;65.21;3.09;55.83;0.62;64.12;67.71;0.611;81.83;67.14;2.32;15148;19.0;0.06924542951930546;0.06113018220227093;0.3759572220755215;0.0012542909955109585
311910;Corinto (MG);2532.4;9.7;167.9829663;66.32;2.45;191.81;0.58;42.09;39.46;0.722;74.75;86.69;5.16;24546;35.0;-0.02191584316225692;0.07899454086205492;0.8738694695673429;0.0014258942393872728
410640;Cornélio Procópio (PR);627.1;74.7;285.8341743;69.58;2.29;316.35;0.55;39.25;33.82;0.791;90.33;89.39;6.56;46861;93.0;0.004652259668981973;0.07229892661274834;0.910842705021233;0.0019845927316958665
311920;Coroaci (MG);578.5;18.6;219.8537891;67.89;2.34;138.93;0.58;35.88;44.53;0.699;73.82;80.86;3.73;10802;35.0;0.00018518518518528815;0.08341047954082577;0.4346417330124051;0.0032401407146824663
351250;Coroados (SP);247.2;17.9;446.8112881;75.07;1.97;246.34;0.51;53.81;36.02;0.802;83.98;90.02;5.15;4417;2.0;0.14370792335577431;0.06859859633235227;0.7489246094634368;0.0004527960153950645
210360;Coroatá (MA);2228.8;24.9;178.8973608;58.06;3.34;65.75;0.63;56.38;62.5;0.556;76.13;58.82;2.51;55676;210.0;0.17244719607471515;0.05903800560385085;0.6002406782096414;0.0037718226884115237
311930;Coromandel (MG);3306.6;8.3;371.8309652;74.56;2.57;250.12;0.54;46.78;28.69;0.786;73.93;88.77;5.33;27452;75.0;0.10010419171275142;0.05700859682354655;0.7380518723590267;0.0027320413813201223
430587;Coronel Barros (RS);161.8;15.2;330.5526762;72.7;2.06;221.73;0.46;34.75;37.16;0.792;82.26;94.84;4.97;2454;1.0;-0.19934747145187603;0.1071719641401793;0.3484107579462103;0.00040749796251018743
430590;Coronel Bicaco (RS);494.6;17.1;352.2547418;74.19;2.19;190.96;0.6;49.05;49.14;0.768;80.18;84.97;4.72;8435;28.0;-0.12117107730777243;0.07255483106105513;0.5077652637818613;0.0033195020746887966
410645;Coronel Domingos Soares (PR);1559.9;4.5;289.9112241;71.0;3.36;107.81;0.6;53.46;52.54;0.704;66.02;85.86;3.73;7004;10.0;-0.02911006376490155;0.033837806967447176;0.11379211878926328;0.0014277555682467161
240280;Coronel Ezequiel (RN);203.8;26.5;128.9367305;67.26;3.73;64.54;0.63;70.2;65.86;0.6;72.0;58.33;2.66;5409;10.0;-0.0846166864105602;0.08689221667591052;0.4089480495470512;0.0018487705675725643
311940;Coronel Fabriciano (MG);221.7;439.4;142.7467791;72.24;1.92;259.23;0.55;52.49;45.02;0.789;81.54;91.25;6.03;97451;286.0;0.11450268186964618;0.05035351099526942;0.9877271654472504;0.0029348082626140318
420440;Coronel Freitas (SC);234.8;44.5;417.3904705;76.29;2.51;243.86;0.53;47.44;39.36;0.811;87.86;89.11;4.53;10535;16.0;0.012786002691790088;0.05790223065970574;0.42657807308970097;0.0015187470336971997
240290;Coronel João Pessoa (RN);118.8;39.6;361.1993014;64.1;3.85;55.23;0.63;72.6;69.47;0.592;83.5;60.54;2.57;4703;6.0;-0.004656084656084691;0.07846055709121837;0.3852859876674463;0.0012757814161173718
290920;Coronel João Sá (BA);850.3;23.2;305.2914433;61.68;3.43;56.94;0.57;57.19;61.37;0.526;66.17;45.09;1.58;19665;26.0;0.14778497636140786;0.04851258581235698;0.28161708619374526;0.0013221459445715738
220285;Coronel José Dias (PI);1796.3;2.5;415.3688179;60.68;3.22;69.61;0.58;53.4;59.02;0.58;73.28;62.82;2.41;4415;2.0;0.06436837029893927;0.061381653454133635;0.22944507361268404;0.00045300113250283127
351260;Coronel Macedo (SP);305.2;18.3;272.8643641;66.54;2.86;177.04;0.57;41.79;43.31;0.711;74.09;83.73;3.88;5589;29.0;-0.028000000000000025;0.06083378064054393;0.7176596886741814;0.005188763642869923
420445;Coronel Martins (SC);99.9;23.9;425.1423713;68.92;2.56;226.83;0.59;56.03;59.08;0.747;76.89;86.16;4.11;2388;4.0;-0.15349166962070193;0.04355108877721943;0.19179229480737017;0.0016750418760469012
311950;Coronel Murta (MG);816.6;11.2;401.6597906;67.64;3.53;95.05;0.56;44.05;50.58;0.673;80.03;76.24;3.63;9134;38.0;-0.006201719073006151;0.07587037442522443;0.709108824173418;0.004160280271513028
311960;Coronel Pacheco (MG);122.3;23.5;209.4543673;70.6;2.2;184.15;0.5;39.95;37.22;0.736;73.43;84.04;4.48;2900;9.0;-0.10824108241082409;0.08655172413793104;0.6213793103448276;0.003103448275862069
500315;Coronel Sapucaia (MS);1031.3;12.4;327.2791606;70.53;3.1;153.57;0.56;47.2;46.77;0.713;76.49;77.03;3.35;12810;18.0;0.1034542165561203;0.03832943013270882;0.7394223263075722;0.001405152224824356
410650;Coronel Vivida (PR);689.5;33.8;335.5527716;73.94;2.9;194.85;0.53;41.01;42.75;0.775;80.44;88.1;4.79;23306;42.0;-0.07295147175815431;0.06637775680082382;0.632111902514374;0.0018021110443662575
311970;Coronel Xavier Chaves (MG);141.5;22.5;136.9734302;69.14;2.24;149.75;0.48;36.76;34.76;0.731;72.25;90.86;4.42;3185;6.0;0.06593038821954478;0.06405023547880691;0.5023547880690737;0.0018838304552590266
420455;Correia Pinto (SC);623.7;27.3;178.4546312;71.92;2.54;207.41;0.53;42.63;38.71;0.772;82.26;89.5;5.03;17026;24.0;-0.040734689278269176;0.045283683777751674;0.7075061670386468;0.0014096088335486903
220290;Corrente (PI);3045.9;7.6;649.1634037;67.36;2.84;118.7;0.64;54.83;53.54;0.679;76.47;76.07;4.27;23226;127.0;0.16960418974720515;0.05429260311719625;0.540428829759752;0.005468009988805649
260470;Correntes (PE);285.2;59.8;199.0351985;60.51;3.59;85.81;0.64;62.53;63.75;0.587;79.96;57.76;2.74;17044;34.0;0.050931064249599256;0.07985214738324337;0.5188922788077917;0.001994836892748181
290930;Correntina (BA);11636.4;2.6;664.1221589;65.21;3.62;90.57;0.63;63.27;61.5;0.642;86.66;66.4;2.72;30583;59.0;0.09205499018032492;0.06497073537586241;0.3712847006506883;0.0019291763397966191
260480;Cortês (PE);99.2;130.4;86.04871344;59.33;3.54;74.18;0.53;48.46;52.84;0.582;76.72;63.91;2.77;12681;32.0;0.027051105531708197;0.047866887469442475;0.6657992271902847;0.002523460294929422
520590;Corumbaíba (GO);1880.9;3.5;178.3581283;70.59;2.3;217.24;0.53;46.79;40.43;0.767;81.46;89.76;4.56;6655;27.0;0.20365346355579672;0.06536438767843726;0.7295266716754321;0.00405709992486852
351270;Corumbataí (SP);278.9;13.6;179.017584;71.17;2.82;276.34;0.51;43.87;34.17;0.78;74.03;92.03;4.93;3794;4.0;0.20215462610899881;0.080917237743806;0.4528202424881392;0.0010542962572482868
410655;Corumbataí do Sul (PR);192.0;25.8;322.8865672;66.62;2.47;116.09;0.52;49.38;47.21;0.678;78.95;76.72;3.41;4946;3.0;-0.25534477566997893;0.05863323898099474;0.40396279822078446;0.000606550748079256
500320;Corumbá (MS);65165.8;1.5;352.576825;71.35;3.32;226.18;0.62;48.69;46.14;0.771;76.65;90.96;6.27;95701;374.0;0.08245580301093747;0.04898590401354218;0.9001368846720514;0.003908005141012111
520580;Corumbá de Goiás (GO);1066.2;8.9;96.38945126;68.77;2.77;175.44;0.6;43.3;44.13;0.716;75.88;79.4;3.71;9679;51.0;0.09342521464075926;0.06343630540345077;0.5782622171711954;0.005269139373902262
110007;Corumbiara (RO);3079.7;3.4;571.1029414;63.94;3.05;123.31;0.56;56.32;51.76;0.668;68.86;82.47;3.04;10459;9.0;-0.12087080776666381;0.029257099149058226;0.19820250501960035;0.0008605029161487714
420450;Corupá (SC);407.9;29.0;147.2435084;75.29;2.23;290.19;0.45;29.19;30.37;0.818;78.07;95.71;5.5;11847;23.0;0.14034074501876992;0.07799442896935933;0.7366421878956698;0.0019414197687178188
270230;Coruripe (AL);971.4;50.1;70.30794145;63.28;2.91;92.48;0.58;52.53;54.43;0.615;76.7;63.61;3.22;48846;228.0;-0.00800162469536958;0.03961429799778897;0.4544691479343242;0.004667731236948778
351290;Cosmorama (SP);442.6;16.7;470.2204135;69.29;2.39;235.08;0.51;47.35;35.03;0.755;81.03;86.12;4.56;7372;36.0;-0.05849297573435508;0.09766684753119913;0.5838307107976126;0.0048833423765599565
351280;Cosmópolis (SP);155.1;286.1;115.4223453;72.2;2.26;302.06;0.5;72.7;52.59;0.799;79.42;92.95;5.86;44355;95.0;0.23410589577362906;0.05361289595310562;0.9592154210348326;0.002141810393416751
110008;Costa Marques (RO);5140.6;2.0;410.7721359;64.01;3.95;160.81;0.6;51.84;49.44;0.693;74.17;84.02;4.48;10208;136.0;0.9044776119402984;0.03399294670846395;0.6620297805642633;0.013322884012539185
500325;Costa Rica (MS);5740.8;2.7;264.151607;71.87;2.23;346.15;0.76;64.71;40.11;0.798;85.72;86.61;4.48;15488;88.0;0.10842338796249917;0.0431301652892562;0.7414127066115702;0.005681818181818182
290940;Cotegipe (BA);4162.0;3.2;632.1946117;63.88;3.61;76.42;0.55;47.33;54.69;0.607;79.89;61.54;2.09;13374;35.0;0.07163461538461546;0.0572753103035741;0.4895319276207567;0.002617018094810827
351300;Cotia (SP);324.6;456.2;29.48618192;71.69;2.13;431.58;0.62;70.47;51.09;0.826;87.89;92.95;6.42;148987;226.0;0.3865317859901538;0.038171115600689996;1.0;0.0015169108714183116
430595;Cotiporã (RS);183.5;22.2;123.9358119;75.34;2.16;318.92;0.42;54.82;38.09;0.82;79.79;93.06;5.04;4093;4.0;-0.01586919932676123;0.133398485218666;0.458099193745419;0.0009772782799902272
510337;Cotriguaçu (MT);9161.7;0.9;685.2385552;68.7;3.3;225.96;0.63;74.85;52.01;0.721;58.74;84.0;3.88;8474;3.0;1.3376551724137933;0.016403115411848006;0.43745574699079537;0.00035402407363700734
170600;Couto de Magalhães (TO);1592.4;2.7;232.0129612;60.07;2.71;102.62;0.55;44.06;49.73;0.628;76.92;74.6;3.14;4335;37.0;-0.018342391304347783;0.048212226066897346;0.4232987312572088;0.00853517877739331
312010;Couto de Magalhães de Minas (MG);484.9;7.6;200.5993814;68.7;3.7;133.2;0.58;40.22;48.17;0.712;78.95;83.4;4.28;4007;8.0;-0.0012462612163509634;0.06887946094334914;0.9036685799850263;0.001996506114299975
430597;Coxilha (RS);421.1;7.1;235.7367132;71.85;2.77;224.62;0.51;48.73;36.54;0.769;73.97;90.49;4.69;2979;3.0;-0.07970342910101946;0.059080228264518295;0.5441423296408191;0.0010070493454179255
500330;Coxim (MS);6430.7;4.8;215.4595295;71.2;2.56;299.93;0.68;39.58;34.87;0.78;83.17;85.02;4.94;30866;213.0;0.12575680210080975;0.05258212920365451;0.8883237218946414;0.006900796993455582
250485;Coxixola (PB);113.7;12.5;200.3294919;63.64;2.81;88.06;0.52;49.46;51.67;0.639;79.94;72.8;2.99;1422;;0.16271463614063775;0.12025316455696203;0.4142053445850914;
311990;Córrego do Bom Jesus (MG);123.6;31.0;378.6837055;69.67;2.26;179.83;0.51;39.04;39.46;0.735;74.44;85.93;4.23;3827;10.0;-0.025960804275897198;0.10713352495427228;0.3626861771622681;0.0026130128037627383
520570;Córrego do Ouro (GO);463.9;6.4;144.3617441;67.78;2.1;162.96;0.52;45.67;40.56;0.726;85.45;83.74;4.44;2973;17.0;-0.09607783520826996;0.05583585603767238;0.5412041708711739;0.005718129835183316
311980;Córrego Danta (MG);646.8;5.7;203.6388171;72.33;2.25;218.56;0.52;59.79;32.88;0.752;66.73;86.0;4.72;3674;27.0;-0.15888278388278387;0.08301578660860098;0.5881872618399564;0.007348938486663037
311995;Córrego Fundo (MG);105.7;49.0;181.0015247;70.38;2.26;169.82;0.47;46.87;36.95;0.73;65.36;88.14;4.12;5179;7.0;0.028599801390268187;0.06487738945742422;0.6474222822938791;0.0013516122803630044
312000;Córrego Novo (MG);198.6;18.3;163.0818613;69.38;2.72;117.66;0.52;45.88;48.46;0.677;67.17;74.87;3.29;3638;26.0;-0.10327828444663545;0.0868609125893348;0.5887850467289719;0.007146783947223749
311783;Cônego Marinho (MG);1623.5;4.0;504.9719099;69.06;3.93;58.31;0.65;70.9;69.64;0.639;78.57;70.37;2.72;6477;1.0;-0.059259259259259234;0.06237455612166126;0.11795584375482476;0.0001543924656476764
270235;Craíbas (AL);276.4;75.2;113.291005;63.2;4.12;57.91;0.54;56.8;62.93;0.553;73.17;49.11;1.95;20789;15.0;0.16687247418051188;0.051565731877435184;0.31786040694598106;0.0007215354273894848
230410;Crateús (CE);2799.6;25.3;286.8765227;68.9;2.66;121.21;0.63;45.41;52.31;0.676;82.13;67.03;3.42;70898;261.0;0.06370401488327437;0.08000225676323733;0.6706677198228441;0.0036813450308894467
230420;Crato (CE);1117.5;93.4;402.3737402;67.83;2.75;168.05;0.66;47.3;50.03;0.716;87.62;77.09;5.37;104646;262.0;0.15606668213303276;0.06380559218699233;0.8019131166026413;0.002503679070389695
351310;Cravinhos (SP);312.2;90.9;269.8086519;74.35;2.35;351.41;0.51;73.49;38.62;0.815;79.51;90.96;5.87;28411;68.0;0.2592970169761979;0.06159586075815705;0.9567421069304143;0.0023934391608883884
290950;Cravolândia (BA);160.2;31.1;147.5322044;65.78;2.74;77.42;0.56;49.68;54.46;0.636;85.35;66.76;2.6;5001;11.0;0.05953389830508482;0.07018596280743851;0.5998800239952009;0.0021995600879824036
420460;Criciúma (SC);210.0;810.8;144.5699337;71.17;2.02;407.95;0.56;63.03;38.19;0.822;85.61;95.31;6.75;170420;350.0;0.1607331376301755;0.043504283534796385;0.8980694754136839;0.002053749559910809
312015;Crisólita (MG);973.0;5.4;430.1465297;62.37;3.24;90.54;0.66;59.26;61.35;0.586;67.44;57.92;2.22;5298;5.0;-0.03126714207350523;0.0677614194035485;0.2789731974329936;0.0009437523593808985
290960;Crisópolis (BA);464.9;40.3;166.9041196;57.58;3.7;80.22;0.53;45.3;53.72;0.553;66.8;58.11;1.72;19037;29.0;0.13464060078674445;0.06718495561275412;0.3600882491989284;0.0015233492672164731
430600;Crissiumal (RS);364.0;41.7;396.7391653;72.99;2.18;183.35;0.49;40.5;38.74;0.786;88.02;93.38;5.22;15180;25.0;-0.13138017853055617;0.09097496706192358;0.40342555994729906;0.0016469038208168643
312020;Cristais (MG);629.5;15.1;200.9094367;72.85;2.48;235.58;0.51;33.62;32.1;0.754;62.82;85.77;4.03;9518;33.0;0.07645329111060839;0.08237024584996848;0.6883799117461652;0.003467114940113469
351320;Cristais Paulista (SP);387.8;16.9;359.3354779;70.36;3.13;251.66;0.52;47.28;32.25;0.771;81.36;88.43;4.98;6579;8.0;0.17524115755627;0.06307949536403709;0.5924912600699195;0.0012159902720778233
430605;Cristal (RS);682.1;9.7;133.3385211;72.69;2.49;191.94;0.52;55.51;40.15;0.755;74.66;85.49;4.0;6632;18.0;0.09168724279835394;0.08217732207478891;0.6052472858866104;0.0027141133896260556
430607;Cristal do Sul (RS);96.8;29.7;347.408486;67.43;2.61;111.62;0.55;50.13;52.76;0.704;77.89;87.69;3.83;2874;7.0;-0.0683954619124797;0.07376478775226165;0.1544885177453027;0.0024356297842727907
170610;Cristalândia (TO);1815.5;4.0;105.5966833;70.47;2.52;163.83;0.59;43.19;42.9;0.749;92.51;83.68;4.57;7318;89.0;0.09240185102254062;0.07228751024870184;0.9173271385624487;0.012161792839573655
220300;Cristalândia do Piauí (PI);1231.8;5.3;671.5698234;61.97;2.96;70.86;0.61;58.24;61.69;0.601;76.27;67.13;2.75;6493;33.0;0.08888143551903394;0.052518096411520096;0.355613737871554;0.0050823964269213
520620;Cristalina (GO);6188.7;5.5;174.8143371;71.96;2.82;221.35;0.61;55.14;42.17;0.761;74.97;86.22;5.0;34116;120.0;0.36808758070337255;0.038457028960018756;0.808095908078321;0.0035174111853675696
312030;Cristália (MG);843.5;6.6;354.5526852;69.84;4.62;69.13;0.57;60.52;59.77;0.647;74.15;70.11;2.73;5583;23.0;0.11593044173495892;0.04388321690847215;0.4648038688876948;0.0041196489342647325
312040;Cristiano Otoni (MG);133.2;36.4;113.8646486;70.64;2.45;155.16;0.51;32.38;38.84;0.738;69.92;90.6;4.86;4905;7.0;0.16397721879449456;0.0689092762487258;0.7392456676860346;0.0014271151885830785
520630;Cristianópolis (GO);226.1;12.9;82.20019897;68.77;2.38;252.91;0.54;35.42;31.41;0.771;85.07;90.33;5.36;2924;18.0;0.2270247587075116;0.08173734610123119;0.810875512995896;0.006155950752393981
312050;Cristina (MG);312.7;32.7;298.7156009;69.77;2.68;171.74;0.55;29.81;37.71;0.728;70.92;85.59;4.48;10339;19.0;0.03421026307892361;0.07138021085211335;0.5309991295096238;0.0018377019054067125
280170;Cristinápolis (SE);251.3;60.1;97.38897313;60.09;4.01;86.37;0.6;44.3;53.9;0.577;75.54;56.75;2.7;14268;24.0;0.30515916575192104;0.04156153630501822;0.45171012054948134;0.001682085786375105
220310;Cristino Castro (PI);2139.5;4.3;443.0491409;67.14;3.3;115.56;0.66;47.29;53.01;0.657;81.82;64.72;3.29;9269;70.0;0.14474496727182906;0.0577192793181573;0.6656597259682814;0.00755205523788974
290970;Cristópolis (BA);884.2;14.3;646.0897689;64.39;3.39;75.83;0.56;53.2;55.35;0.619;86.96;62.09;2.35;12662;14.0;0.026177161844557872;0.05946927815510978;0.21126204391091455;0.001105670510187964
520640;Crixás (GO);4678.4;3.1;248.7455813;66.17;2.13;170.43;0.56;49.39;45.25;0.717;86.39;82.06;4.37;14673;207.0;-0.22159151193633952;0.0499557009473182;0.752061609759422;0.014107544469433653
170625;Crixás do Tocantins (TO);990.6;1.4;121.8365921;68.48;2.32;124.59;0.52;36.81;42.8;0.718;84.79;85.27;4.01;1384;4.0;0.2767527675276753;0.04407514450867052;0.5606936416184971;0.002890173410404624
230423;Croatá (CE);382.7;42.9;273.2231301;58.46;3.77;54.72;0.62;55.77;63.63;0.557;92.47;54.71;1.77;16064;3.0;0.07927976350443422;0.06785358565737051;0.4543077689243028;0.00018675298804780876
520650;Cromínia (GO);371.1;9.8;69.00486611;71.34;2.2;227.81;0.54;50.85;34.01;0.769;88.51;84.17;4.66;3660;22.0;0.07647058823529407;0.07622950819672131;0.7423497267759562;0.006010928961748634
312060;Crucilândia (MG);167.0;26.8;74.50045847;70.9;2.7;161.5;0.51;33.98;36.89;0.718;66.35;81.88;3.56;4477;13.0;-0.02227560602751688;0.09381282108554836;0.5027920482465937;0.002903730176457449
230425;Cruz (CE);329.1;60.1;201.3423126;67.51;3.79;73.03;0.6;53.45;58.2;0.643;90.55;64.47;2.23;19779;25.0;0.3938689217758986;0.05799079832145204;0.4154911775115021;0.0012639668335102886
430610;Cruz Alta (RS);2436.0;29.2;277.4215578;73.4;2.21;344.38;0.6;44.0;38.44;0.825;88.83;93.53;6.78;71254;316.0;0.03577398863256431;0.07686586016223651;0.9173800769079631;0.004434838745894967
290980;Cruz das Almas (BA);173.9;305.1;72.24363356;67.32;2.15;159.01;0.59;46.14;41.92;0.723;87.45;82.92;5.43;53049;65.0;0.1568101530812509;0.06399743633244737;0.74655507172614;0.0012252822861882411
250490;Cruz do Espírito Santo (PB);190.1;74.0;24.74470649;57.3;3.26;75.37;0.52;52.25;54.43;0.547;69.8;56.35;2.61;14081;46.0;0.11303454272389524;0.05731127050635608;0.4182941552446559;0.0032668134365456997
410680;Cruz Machado (PR);1479.3;11.9;217.693582;66.86;2.41;141.64;0.59;45.6;49.95;0.712;68.06;91.69;4.08;17667;82.0;0.06633268952197002;0.057961170543952;0.195788758702666;0.004641421859964906
351330;Cruzália (SP);149.5;17.5;434.31464;72.7;2.12;253.09;0.55;48.57;37.51;0.786;79.61;90.0;5.41;2610;10.0;-0.022471910112359605;0.07203065134099616;0.610727969348659;0.0038314176245210726
351340;Cruzeiro (SP);305.3;240.6;202.290403;71.79;2.13;314.28;0.56;49.53;39.69;0.809;83.63;95.23;7.1;73492;380.0;0.07064085194411662;0.06431992597833777;0.9685271866325587;0.005170630816959669
312070;Cruzeiro da Fortaleza (MG);186.0;20.3;300.892701;73.26;2.3;259.65;0.54;39.39;27.31;0.795;79.63;92.32;5.17;3720;27.0;0.21251629726206;0.06881720430107527;0.843010752688172;0.007258064516129033
410657;Cruzeiro do Iguaçu (PR);161.7;27.2;387.1177036;69.18;2.63;165.95;0.55;48.91;45.1;0.737;82.01;86.25;4.16;4394;8.0;-0.1611302023673158;0.06372325898953118;0.5038689121529358;0.0018206645425580337
410660;Cruzeiro do Oeste (PR);783.9;25.8;425.0803183;67.89;2.25;226.67;0.57;50.32;40.06;0.751;89.67;84.06;4.85;20222;86.0;-0.14530853761622997;0.08006131935515774;0.793986747107111;0.004252793986747107
120020;Cruzeiro do Sul (AC);7881.5;8.5;593.8111801;66.07;4.9;140.2;0.61;46.72;50.81;0.668;73.19;71.55;4.11;67441;148.0;0.3773026181432013;0.03662460521048027;0.5778532346792011;0.0021945107575510447
410670;Cruzeiro do Sul (PR);259.1;18.4;400.9378065;72.02;2.46;191.48;0.49;36.1;37.66;0.755;80.83;84.07;4.66;4759;15.0;-0.049340791050739075;0.0685017860895146;0.5955032569867619;0.0031519226728304265
430620;Cruzeiro do Sul (RS);155.4;75.1;92.96054378;74.17;2.02;276.73;0.44;42.18;29.1;0.802;74.31;94.46;5.41;11664;27.0;0.11692042516518253;0.08367626886145405;0.5291495198902606;0.0023148148148148147
240300;Cruzeta (RN);289.7;28.1;187.6568449;70.09;2.2;158.76;0.61;41.47;42.57;0.713;80.19;75.08;4.45;8138;13.0;0.06671909817800503;0.08282133202260998;0.7344556402064389;0.001597444089456869
312080;Cruzília (MG);524.9;26.2;241.4788523;70.78;2.92;189.57;0.54;27.3;36.18;0.745;71.53;87.97;4.63;13765;28.0;0.17911598423847863;0.07054122775154377;0.8820196149654922;0.0020341445695604794
410685;Cruzmaltina (PR);304.5;11.4;270.9302144;65.04;2.3;129.97;0.52;42.07;44.12;0.678;82.7;75.73;3.32;3459;2.0;-0.2772670288340995;0.07661173749638624;0.34142815842729113;0.0005782017924255566
351350;Cubatão (SP);142.6;756.7;44.13081645;68.32;2.3;267.53;0.49;74.86;51.65;0.772;84.5;90.94;6.17;108309;101.0;0.1884326720505618;0.03622967620419356;0.9940171176910506;0.0009325171500060013
250500;Cubati (PB);161.3;39.4;169.0074669;58.83;2.71;87.22;0.53;47.66;50.91;0.591;78.19;64.25;2.8;6388;32.0;0.017359452142060805;0.09283030682529743;0.6308703819661866;0.005009392611145898
510340;Cuiabá (MT);3984.9;121.1;0.0;69.06;2.02;442.1;0.65;55.48;40.93;0.821;93.44;93.94;7.78;483346;2241.0;0.1999265167708093;0.03667765948202737;0.9859024384188553;0.004636430217690847
250520;Cuitegi (PB);49.3;147.2;76.85829244;59.25;3.68;72.07;0.53;46.87;53.73;0.562;79.12;54.57;2.37;7254;9.0;0.03791672628416087;0.08767576509511993;0.7827405569341053;0.0012406947890818859
